k	pvalue
1024	4.3550392569196285e-26
1025	3.764862067245148e-26
1026	3.253470942480591e-26
1027	2.810515213698441e-26
1028	2.4269809824644466e-26
1029	2.095021623956785e-26
1030	1.8078093590601214e-26
1031	1.5594053324006454e-26
1032	1.3446459378046486e-26
1033	1.1590434019292466e-26
1034	9.9869887479507e-27
1035	8.602264861782291e-27
1036	7.406870124388483e-27
1037	6.375299621768197e-27
1038	5.485430336037652e-27
1039	4.7180802391937445e-27
1040	4.056623832495217e-27
1041	3.4866570459238055e-27
1042	2.995705282798963e-27
1043	2.572969160736526e-27
1044	2.209103173985352e-27
1045	1.8960230945769215e-27
1046	1.6267384502810873e-27
1047	1.3952068745709206e-27
1048	1.196207525183296e-27
1049	1.0252311200698021e-27
1050	8.783844484455428e-28
1051	7.523074854574067e-28
1052	6.441014762969365e-28
1053	5.512665634266728e-28
1054	4.716477125456743e-28
1055	4.033878521414791e-28
1056	3.448872807383188e-28
1057	2.947685177018285e-28
1058	2.5184587985204824e-28
1059	2.150991590648735e-28
1060	1.836508571740239e-28
1061	1.567465052867668e-28
1062	1.3373765638458488e-28
1063	1.1406719392579792e-28
1064	9.725664609341045e-29
1065	8.28952362092758e-29
1066	7.063043542877622e-29
1067	6.015981480817965e-29
1068	5.122402078613666e-29
1069	4.36007215550867e-29
1070	3.709939216716816e-29
1071	3.155682391585247e-29
1072	2.683325890282156e-29
1073	2.280906404013028e-29
1074	1.9381870312988457e-29
1075	1.6464113167811825e-29
1076	1.398091859359646e-29
1077	1.1868287006708985e-29
1078	1.0071533582031497e-29
1079	8.543949329684167e-30
1080	7.245652111817678e-30
1081	6.142601028803926e-30
1082	5.205751266127538e-30
1083	4.410329658545779e-30
1084	3.735213962870636e-30
1085	3.162401192594584e-30
1086	2.6765524065283424e-30
1087	2.264603103069709e-30
1088	1.915429889358573e-30
1089	1.6195654030901423e-30
1090	1.3689545925070979e-30
1091	1.156746431646008e-30
1092	9.7711598456422e-31
1093	8.25112452459705e-31
1094	6.965294572771795e-31
1095	5.877943483803348e-31
1096	4.958737771048434e-31
1097	4.181931778157693e-31
1098	3.5256813239811446e-31
1099	2.9714588561673436e-31
1100	2.5035552814552036e-31
1101	2.1086557802727212e-31
1102	1.7754787483849226e-31
1103	1.494468581680603e-31
1104	1.2575343685665093e-31
1105	1.0578277095601187e-31
1106	8.895538728496382e-32
1107	7.478113413301056e-32
1108	6.284555311549953e-32
1109	5.279830815616319e-32
1110	4.434336455920541e-32
1111	3.7230656419230684e-32
1112	3.124901930737166e-32
1113	2.622019821394639e-32
1114	2.1993768935612038e-32
1115	1.844283516634662e-32
1116	1.546038408540944e-32
1117	1.2956200744900103e-32
1118	1.085425648446447e-32
1119	9.090499317750759e-33
1120	7.610985066943112e-33
1121	6.370297244126107e-33
1122	5.330211527509257e-33
1123	4.4585673586277044e-33
1124	3.728314866159427e-33
1125	3.116710150482861e-33
1126	2.6046360665380766e-33
1127	2.1760291285346803e-33
1128	1.817396120386919e-33
1129	1.5174065087870742e-33
1130	1.266548888357091e-33
1131	1.0568414972948655e-33
1132	8.815883758858438e-34
1133	7.3517404052109515e-34
1134	6.1289064764809014e-34
1135	5.107925553420656e-34
1136	4.255739804128825e-34
1137	3.544661178372119e-34
1138	2.9515065525940665e-34
1139	2.4568709400230053e-34
1140	2.0445169277883887e-34
1141	1.700861923981676e-34
1142	1.4145476880926585e-34
1143	1.1760790596186201e-34
1144	9.775208609419265e-35
1145	8.122436903513366e-35
1146	6.747107889780976e-35
1147	5.602994034824557e-35
1148	4.6515111017791784e-35
1149	3.86046446077823e-35
1150	3.2029993361583953e-35
1151	2.6567221012367597e-35
1152	2.2029649880983833e-35
1153	1.8261710041347177e-35
1154	1.5133795695657343e-35
1155	1.2537965211084712e-35
1156	1.0384347594234072e-35
1157	8.598140305751487e-36
1158	7.117101908147975e-36
1159	5.889458654826639e-36
1160	4.87215723927503e-36
1161	4.029406928197639e-36
1162	3.331463536220534e-36
1163	2.7536154450648832e-36
1164	2.2753383645428334e-36
1165	1.8795909765391373e-36
1166	1.5522281647393407e-36
1167	1.2815123539377698e-36
1168	1.057706682449668e-36
1169	8.727364096165709e-37
1170	7.199072017909441e-37
1171	5.936708152124199e-37
1172	4.894302622083553e-37
1173	4.033778579992756e-37
1174	3.3236064088180573e-37
1175	2.737685737766338e-37
1176	2.254416994821327e-37
1177	1.8559306012356089e-37
1178	1.5274472389659403e-37
1179	1.2567470658180207e-37
1180	1.0337294594885235e-37
1181	8.500479620992355e-38
1182	6.988076727581036e-38
1183	5.743144821023011e-38
1184	4.718673307201071e-38
1185	3.875861622014093e-38
1186	3.1826948096309114e-38
1187	2.612764564003314e-38
1188	2.1442937295696928e-38
1189	1.7593293929871644e-38
1190	1.4430756304066924e-38
1191	1.1833419055675437e-38
1192	9.700872107310207e-39
1193	7.950434451920571e-39
1194	6.514043514759782e-39
1195	5.335686745680083e-39
1196	4.369281556088528e-39
1197	3.576925858487877e-39
1198	2.9274548540861978e-39
1199	2.3952508125186413e-39
1200	1.9592617857716927e-39
1201	1.6021928189954635e-39
1202	1.3098395325939433e-39
1203	1.070539175980325e-39
1204	8.747185790865926e-40
1205	7.1452200710933055e-40
1206	5.835048849005105e-40
1207	4.763818059768946e-40
1208	3.888192653604073e-40
1209	3.172652283925712e-40
1210	2.58809029834326e-40
1211	2.11066239153215e-40
1212	1.720840704991646e-40
1213	1.402636939263126e-40
1214	1.1429644645865675e-40
1215	9.311147123824495e-41
1216	7.583274978051499e-41
1217	6.174385246211745e-41
1218	5.025902915557678e-41
1219	4.0899506459779956e-41
1220	3.3274059394934914e-41
1221	2.7063091287144063e-41
1222	2.2005592099165619e-41
1223	1.7888457821476218e-41
1224	1.4537745973923327e-41
1225	1.181151829239213e-41
1226	9.593984182344558e-42
1227	7.790709899667795e-42
1228	6.324700637843629e-42
1229	5.133197381788812e-42
1230	4.1650588699960243e-42
1231	3.378622389293769e-42
1232	2.739956317705812e-42
1233	2.221433077235373e-42
1234	1.800564074474395e-42
1235	1.4590487983415735e-42
1236	1.1819989268393221e-42
1237	9.573054104171903e-43
1238	7.751223293963151e-43
1239	6.274460979083818e-43
1240	5.0777249666033996e-43
1241	4.108172173709448e-43
1242	3.3228822085945143e-43
1243	2.687003534945728e-43
1244	2.172244191818164e-43
1245	1.7556433694274043e-43
1246	1.4185718536659199e-43
1247	1.1459189229513155e-43
1248	9.254310996483537e-44
1249	7.471745437117573e-44
1250	6.030980896041395e-44
1251	4.866781828445663e-44
1252	3.926304448246157e-44
1253	3.1667542706523183e-44
1254	2.5534842608951017e-44
1255	2.0584511341266063e-44
1256	1.658962701753719e-44
1257	1.336661667299821e-44
1258	1.0767014637518311e-44
1259	8.670780218366929e-45
1260	6.980881139732227e-45
1261	5.618904168457585e-45
1262	4.521499093205986e-45
1263	3.6374986162347913e-45
1264	2.9255863117446615e-45
1265	2.352408865183489e-45
1266	1.891048363409378e-45
1267	1.5197862952781832e-45
1268	1.2211038296119228e-45
1269	9.808734194422692e-46
1270	7.877052913075656e-46
1271	6.324192853166181e-46
1272	5.076181160584225e-46
1273	4.0734267062545425e-46
1274	3.2679364680730377e-46
1275	2.6210682353460574e-46
1276	2.1017167830241046e-46
1277	1.6848502935614166e-46
1278	1.3503297063374589e-46
1279	1.0819565528519517e-46
1280	8.667052624851187e-47
1281	6.941043629278077e-47
1282	5.557378283324678e-47
1283	4.448433525932545e-47
1284	3.559887929399568e-47
1285	2.8481164132365607e-47
1286	2.2780930089470893e-47
1287	1.8217030433113189e-47
1288	1.4563851689482986e-47
1289	1.1640390656086522e-47
1290	9.301470657211616e-48
1291	7.430679913813896e-48
1292	5.934695870498865e-48
1293	4.73872464742591e-48
1294	3.782837473440562e-48
1295	3.019028441622084e-48
1296	2.4088521765542106e-48
1297	1.9215276034987135e-48
1298	1.5324162475038774e-48
1299	1.2218014025973156e-48
1300	9.739089351957827e-49
1301	7.76122097890334e-49
1302	6.183520755362781e-49
1303	4.925335053927435e-49
1304	3.922202620609938e-49
1305	3.1226166255488505e-49
1306	2.485431578803315e-49
1307	1.9777872108344686e-49
1308	1.5734466778079759e-49
1309	1.251466744835271e-49
1310	9.951338982936028e-50
1311	7.9111342445524e-50
1312	6.287689960460767e-50
1313	4.996187381695791e-50
1314	3.9690050822117176e-50
1315	3.152245490666923e-50
1316	2.502960246473068e-50
1317	1.9869343433136621e-50
1318	1.576916971410655e-50
1319	1.2512093631789751e-50
1320	9.925378849026651e-51
1321	7.871549824005408e-51
1322	6.241220899029742e-51
1323	4.947378171745113e-51
1324	3.920820965148896e-51
1325	3.106528645855052e-51
1326	2.4607656747385597e-51
1327	1.948775462618934e-51
1328	1.5429437313725503e-51
1329	1.2213361584025026e-51
1330	9.665343197913096e-52
1331	7.647093137620535e-52
1332	6.048847171043174e-52
1333	4.783503239692071e-52
1334	3.781959358081921e-52
1335	2.989407107479625e-52
1336	2.3623855828869586e-52
1337	1.8664403509534446e-52
1338	1.4742636302841733e-52
1339	1.1642171382574873e-52
1340	9.191591574625947e-53
1341	7.255133965369249e-53
1342	5.7252998208680615e-53
1343	4.516990811746923e-53
1344	3.562857448479806e-53
1345	2.8096100310692344e-53
1346	2.2150936619472813e-53
1347	1.7459696381066203e-53
1348	1.375877962126593e-53
1349	1.0839814930335623e-53
1350	8.538127524638536e-54
1351	6.72360689412506e-54
1352	5.293476481875008e-54
1353	4.1665706404376566e-54
1354	3.278805746615177e-54
1355	2.579597171679839e-54
1356	2.029025251135043e-54
1357	1.5955942240876754e-54
1358	1.2544605017648901e-54
1359	9.86032314674169e-55
1360	7.74863159059689e-55
1361	6.087776128517091e-55
1362	4.781808909397619e-55
1363	3.75513651692467e-55
1364	2.9482160099138936e-55
1365	2.314158031111092e-55
1366	1.8160464597659504e-55
1367	1.424823965345296e-55
1368	1.1176243823738403e-55
1369	8.764577988928078e-56
1370	6.871740045526148e-56
1371	5.386455657884166e-56
1372	4.221241462080096e-56
1373	3.3073345268188316e-56
1374	2.590699022142754e-56
1375	2.028881995500201e-56
1376	1.5885382952900516e-56
1377	1.243482696728358e-56
1378	9.731572963398594e-57
1379	7.614259287428826e-57
1380	5.956260507705071e-57
1381	4.658232835007189e-57
1382	3.64225432630548e-57
1383	2.847219779312249e-57
1384	2.2252225168315406e-57
1385	1.7387122352965693e-57
1386	1.358262985256854e-57
1387	1.0608207164829645e-57
1388	8.28327672478481e-58
1389	6.466428492488509e-58
1390	5.046949962053846e-58
1391	3.93818223037295e-58
1392	3.0723096592888075e-58
1393	2.396274751120627e-58
1394	1.8685759854939126e-58
1395	1.4567583582405602e-58
1396	1.1354472324470319e-58
1397	8.848082296815434e-59
1398	6.893411239449401e-59
1399	5.369355224912902e-59
1400	4.181316837470135e-59
1401	3.255420438410816e-59
1402	2.533986161899137e-59
1403	1.9719895663751485e-59
1404	1.5342929290011026e-59
1405	1.193480498030509e-59
1406	9.281663476342788e-60
1407	7.216719624939029e-60
1408	5.609930049551033e-60
1409	4.3599221266508954e-60
1410	3.387690812648079e-60
1411	2.6316772272514015e-60
1412	2.0439269715111773e-60
1413	1.5870919792906625e-60
1414	1.2320912199201694e-60
1415	9.56285885279523e-61
1416	7.420562355099941e-61
1417	5.7569194795735306e-61
1418	4.4652710589595307e-61
1419	3.462660461309855e-61
1420	2.684580734406419e-61
1421	2.080882621219253e-61
1422	1.612587620989905e-61
1423	1.2494064862005924e-61
1424	9.678074442905404e-62
1425	7.495127052745777e-62
1426	5.803285671068504e-62
1427	4.4923530561719995e-62
1428	3.4767932193836602e-62
1429	2.6902272336656756e-62
1430	2.081154195697873e-62
1431	1.6096253907159243e-62
1432	1.244659906597189e-62
1433	9.622368537366654e-63
1434	7.437358945700255e-63
1435	5.747262538262869e-63
1436	4.440265490286655e-63
1437	3.429750401444813e-63
1438	2.648633316098242e-63
1439	2.0449701454258152e-63
1440	1.5785487085214416e-63
1441	1.2182458785252308e-63
1442	9.399785219814237e-64
1443	7.251151736956424e-64
1444	5.592451246756864e-64
1445	4.3122470905664506e-64
1446	3.324385300730195e-64
1447	2.5622731157484528e-64
1448	1.9744489243313755e-64
1449	1.521152905426863e-64
1450	1.171672909050298e-64
1451	9.022907831551643e-65
1452	6.946936591438519e-65
1453	5.347452002525257e-65
1454	4.115354647656519e-65
1455	3.166463718108097e-65
1456	2.435839713471693e-65
1457	1.8733973602577018e-65
1458	1.4405162837501367e-65
1459	1.1074230920240505e-65
1460	8.511697443048089e-66
1461	6.540727315597092e-66
1462	5.025082967169885e-66
1463	3.8598268262418217e-66
1464	2.9641478198488227e-66
1465	2.2758278757545244e-66
1466	1.7469744274253333e-66
1467	1.340729996187466e-66
1468	1.0287356968693918e-66
1469	7.891763508715178e-67
1470	6.05274176195377e-67
1471	4.641283757524527e-67
1472	3.558213896393827e-67
1473	2.727306819625757e-67
1474	2.0899891117754747e-67
1475	1.6012612290363514e-67
1476	1.226559311854186e-67
1477	9.393407898651473e-68
1478	7.1922724751807815e-68
1479	5.505762408502159e-68
1480	4.213832270517798e-68
1481	3.2243748718247523e-68
1482	2.4667343193727722e-68
1483	1.8867217213976946e-68
1484	1.4427862929165862e-68
1485	1.1030746668722983e-68
1486	8.431728582577873e-69
1487	6.443727844359019e-69
1488	4.923417712138112e-69
1489	3.761015820262204e-69
1490	2.8724513237642744e-69
1491	2.193356851140563e-69
1492	1.6744611347859697e-69
1493	1.2780565341684112e-69
1494	9.752912630284829e-70
1495	7.440942282889442e-70
1496	5.675850262234428e-70
1497	4.328559310569689e-70
1498	3.300390457986046e-70
1499	2.5159200583993626e-70
1500	1.9175114871776873e-70
1501	1.4611297729438242e-70
1502	1.1131388554338956e-70
1503	8.478512954332218e-71
1504	6.456540558935782e-71
1505	4.915752238194592e-71
1506	3.741881680096196e-71
1507	2.847738687956246e-71
1508	2.16680732746859e-71
1509	1.6483543834536595e-71
1510	1.2536926121891896e-71
1511	9.533267715581476e-72
1512	7.247743422812159e-72
1513	5.509017932919118e-72
1514	4.1865470009000463e-72
1515	3.1808868528341124e-72
1516	2.4163007612103785e-72
1517	1.8351194359654612e-72
1518	1.3934401129848337e-72
1519	1.0578472608431455e-72
1520	8.029127632978205e-73
1521	6.092907011224321e-73
1522	4.622656097621902e-73
1523	3.5064651057751847e-73
1524	2.6592453730454365e-73
1525	2.0163146778339665e-73
1526	1.528513479620235e-73
1527	1.1584874943719929e-73
1528	8.778586563422026e-74
1529	6.650726123940264e-74
1530	5.037613072199583e-74
1531	3.81497660150243e-74
1532	2.8884864257030288e-74
1533	2.1865540479669192e-74
1534	1.6548612583818327e-74
1535	1.2522023067820592e-74
1536	9.473250052055873e-75
1537	7.16531265368066e-75
1538	5.418548745568529e-75
1539	4.096779322906372e-75
1540	3.0968056860033667e-75
1541	2.3404382692818376e-75
1542	1.7684481359925303e-75
1543	1.3359783414674427e-75
1544	1.0090635341834545e-75
1545	7.619906836573625e-76
1546	5.752980709128964e-76
1547	4.342585033775202e-76
1548	3.2772981504014595e-76
1549	2.472838952424407e-76
1550	1.8654689407343568e-76
1551	1.4069950567668244e-76
1552	1.0609856997688969e-76
1553	7.999059902860252e-77
1554	6.029494144618167e-77
1555	4.5439690660157925e-77
1556	3.4237533022766965e-77
1557	2.5791833784806646e-77
1558	1.942561097917973e-77
1559	1.4627830228412746e-77
1560	1.1012804829483474e-77
1561	8.289509443652782e-78
1562	6.238391473157866e-78
1563	4.693851788755334e-78
1564	3.531011433665697e-78
1565	2.6557178177668164e-78
1566	1.9969989269070868e-78
1567	1.5013670652312928e-78
1568	1.1285196756785694e-78
1569	8.480952517061379e-79
1570	6.372259035884094e-79
1571	4.7869132121127844e-79
1572	3.595266393724475e-79
1573	2.699728145937629e-79
1574	2.026854056319026e-79
1575	1.5213826361640103e-79
1576	1.1417420918765476e-79
1577	8.56665341103477e-80
1578	6.426404464663517e-80
1579	4.81990675485793e-80
1580	3.614289917020277e-80
1581	2.709699626511493e-80
1582	2.0311087599790108e-80
1583	1.5221558325268882e-80
1584	1.1405097667665036e-80
1585	8.543836000419676e-81
1586	6.399128727220977e-81
1587	4.7918463572767605e-81
1588	3.587559094420448e-81
1589	2.6854027497458633e-81
1590	2.009712935615457e-81
1591	1.5037405292827457e-81
1592	1.1249315745999592e-81
1593	8.41382894207438e-82
1594	6.291810956852364e-82
1595	4.704051993486736e-82
1596	3.516276898612516e-82
1597	2.6278984146458475e-82
1598	1.963580338621857e-82
1599	1.466909827888575e-82
1600	1.0956525351762016e-82
1601	8.181953534585271e-83
1602	6.108800544921787e-83
1603	4.560051027410412e-83
1604	3.40328503774294e-83
1605	2.539462801257011e-83
1606	1.8945249985656073e-83
1607	1.4131030138054338e-83
1608	1.0538100761947723e-83
1609	7.857166509380851e-84
1610	5.857127749227426e-84
1611	4.365345374257095e-84
1612	3.2528777348388936e-84
1613	2.42343921332105e-84
1614	1.8051438916507588e-84
1615	1.3443330290436627e-84
1616	1.000961336997389e-84
1617	7.451490820162775e-85
1618	5.546059390845221e-85
1619	4.127065689229623e-85
1620	3.070533289138064e-85
1621	2.284030215118361e-85
1622	1.698656355135128e-85
1623	1.2630626798949885e-85
1624	9.389879344906736e-86
1625	6.979284418351163e-86
1626	5.186538437659529e-86
1627	3.853542611486274e-86
1628	2.862586598002518e-86
1629	2.1260479095391207e-86
1630	1.5787139531506536e-86
1631	1.1720600874256968e-86
1632	8.699862276179358e-87
1633	6.456408352933738e-87
1634	4.7905542002430245e-87
1635	3.553830590497393e-87
1636	2.6358696027679954e-87
1637	1.9546427851181087e-87
1638	1.4491962436214382e-87
1639	1.0742450458949968e-87
1640	7.961518736093027e-88
1641	5.899360371487318e-88
1642	4.3704928648963346e-88
1643	3.237221599177236e-88
1644	2.3973476014858375e-88
1645	1.7750320305557394e-88
1646	1.3140080523156448e-88
1647	9.725379251230442e-89
1648	7.196673386663924e-89
1649	5.324438414028e-89
1650	3.938516153734909e-89
1651	2.9127841469164092e-89
1652	2.1537776288684263e-89
1653	1.5922466699132392e-89
1654	1.1768925262067784e-89
1655	8.697216244430544e-90
1656	6.426000859710553e-90
1657	4.746990662094984e-90
1658	3.5060096098717665e-90
1659	2.5889579280522554e-90
1660	1.9114110362729043e-90
1661	1.410913634195759e-90
1662	1.0412716759665107e-90
1663	7.683250679851732e-91
1664	5.668175819184295e-91
1665	4.1807964532750176e-91
1666	3.0831323968482834e-91
1667	2.2732269919041442e-91
1668	1.6757566475087796e-91
1669	1.235084448928398e-91
1670	9.101227085381422e-92
1671	6.705341182981419e-92
1672	4.939232638230754e-92
1673	3.637607133165239e-92
1674	2.6784889034028452e-92
1675	1.9718855117409208e-92
1676	1.451414189631034e-92
1677	1.0681171667271904e-92
1678	7.858946374486441e-93
1679	5.781329115589793e-93
1680	4.2521545055840795e-93
1681	3.1268596834763697e-93
1682	2.298930275962455e-93
1683	1.6899011238410647e-93
1684	1.2419808949554637e-93
1685	9.12613100164735e-94
1686	6.70465880792733e-94
1687	4.924758095101743e-94
1688	3.6166909368999193e-94
1689	2.6555605260917025e-94
1690	1.9494825822460322e-94
1691	1.4308723762759139e-94
1692	1.0500279555119665e-94
1693	7.704053369689629e-95
1694	5.6514019756863805e-95
1695	4.1448770019429484e-95
1696	3.039384640260023e-95
1697	2.2283237350205844e-95
1698	1.6333887093451018e-95
1699	1.1970698423399158e-95
1700	8.771384399793175e-96
1701	6.425923458142126e-96
1702	4.7067565772568224e-96
1703	3.4468846500505692e-96
1704	2.523774916061499e-96
1705	1.8475380127829042e-96
1706	1.3522440374142133e-96
1707	9.89545418894425e-97
1708	7.239947060592682e-97
1709	5.296074488099798e-97
1710	3.8733955603687227e-97
1711	2.832361765190873e-97
1712	2.070736019988078e-97
1713	1.5136307096831478e-97
1714	1.1062017355939095e-97
1715	8.082914564321487e-98
1716	5.905013896430608e-98
1717	4.3131362480639934e-98
1718	3.149813088336701e-98
1719	2.299830221499637e-98
1720	1.678905269180818e-98
1721	1.2253948885183967e-98
1722	8.942221601577844e-99
1723	6.524305937253887e-99
1724	4.7592965650097684e-99
1725	3.4711294677190726e-99
1726	2.5311535165975507e-99
1727	1.8453800591421793e-99
1728	1.3451566344837671e-99
1729	9.803465484111806e-100
1730	7.143419514726835e-100
1731	5.204182131233598e-100
1732	3.7906933377732757e-100
1733	2.760607630359973e-100
1734	2.0100673864080373e-100
1735	1.4633104868004459e-100
1736	1.0650802244793369e-100
1737	7.750829065627532e-101
1738	5.6394147075932234e-101
1739	4.1024186215114405e-101
1740	2.9837746451059784e-101
1741	2.169762499504349e-101
1742	1.577533342792705e-101
1743	1.1467403585122903e-101
1744	8.3343528341016e-102
1745	6.056182237495811e-102
1746	4.399935283092507e-102
1747	3.1960530242073823e-102
1748	2.3211437077999746e-102
1749	1.6854290782277161e-102
1750	1.2235997149688506e-102
1751	8.881549003918535e-103
1752	6.445528938557389e-103
1753	4.676801511079382e-103
1754	3.3928126286402917e-103
1755	2.460885503009748e-103
1756	1.7846110029468083e-103
1757	1.29394668842794e-103
1758	9.380152336150373e-104
1759	6.798672520511901e-104
1760	4.926733928252306e-104
1761	3.56956160406813e-104
1762	2.585779411969615e-104
1763	1.8727892841167388e-104
1764	1.3561484769949666e-104
1765	9.81853018343158e-105
1766	7.107333005258427e-105
1767	5.143844440855663e-105
1768	3.722116799389374e-105
1769	2.6928564834257386e-105
1770	1.9478588858726116e-105
1771	1.408714148665867e-105
1772	1.018613426490868e-105
1773	7.364055985649298e-106
1774	5.322871271520649e-106
1775	3.8467686904372782e-106
1776	2.7795048771181715e-106
1777	2.0079833055477712e-106
1778	1.4503541949925774e-106
1779	1.0473923662885762e-106
1780	7.562512667137515e-107
1781	5.459391490734918e-107
1782	3.9404317082832335e-107
1783	2.843576035869586e-107
1784	2.0516694432913107e-107
1785	1.4800332415665927e-107
1786	1.0674735291496962e-107
1787	7.697759783209492e-108
1788	5.550003027635701e-108
1789	4.00077144296237e-108
1790	2.883473398553115e-108
1791	2.077829332422208e-108
1792	1.4970128995283313e-108
1793	1.078358059186636e-108
1794	7.7664444477750635e-109
1795	5.592465680877816e-109
1796	4.026301387054446e-109
1797	2.898218531075699e-109
1798	2.0858251618744574e-109
1799	1.5008822787925543e-109
1800	1.0797851278233332e-109
1801	7.766942082965357e-110
1802	5.585792965459354e-110
1803	4.016443620551537e-110
1804	2.8874908516883524e-110
1805	2.075494990984189e-110
1806	1.4915744042992315e-110
1807	1.0717422305498618e-110
1808	7.699419517198168e-111
1809	5.530289552728705e-111
1810	3.9715499908184606e-111
1811	2.8516387094476177e-111
1812	2.0471577180661477e-111
1813	1.4693676270052523e-111
1814	1.0544646444980046e-111
1815	7.565819884181742e-112
1816	5.427532364546974e-112
1817	3.892882743643727e-112
1818	2.7916613183580825e-112
1819	2.001597127842279e-112
1820	1.434872035534805e-112
1821	1.0284241458512191e-112
1822	7.369770715461068e-113
1823	5.280296811091263e-113
1824	3.782556025902043e-113
1825	2.709162818458067e-113
1826	1.940026110122094e-113
1827	1.3890017810115348e-113
1828	9.943077335932028e-114
1829	7.116421235812265e-114
1830	5.0924329480233315e-114
1831	3.643442015537692e-114
1832	2.6062813915929614e-114
1833	1.864033315069718e-114
1834	1.33293505660773e-114
1835	9.52987690919582e-115
1836	6.812218988223268e-115
1837	4.868699221713266e-115
1838	3.479047462886378e-115
1839	2.485597778520908e-115
1840	1.7755155006456667e-115
1841	1.2680641627302606e-115
1842	9.05484794300795e-116
1843	6.464639229404159e-116
1844	4.614563758986567e-116
1845	3.293368001451196e-116
1846	2.3500286232253682e-116
1847	1.676599564896309e-116
1848	1.1959385900278546e-116
1849	8.529268194633715e-117
1850	6.0818828209630526e-117
1851	4.3359846864606546e-117
1852	3.0907286021373466e-117
1853	2.202710740034115e-117
1854	1.5695586930881801e-117
1855	1.1182043347088947e-117
1856	7.96504673225115e-118
1857	5.6725594644272256e-118
1858	4.0391816499972115e-118
1859	2.8756189497768397e-118
1860	2.046882626826125e-118
1861	1.4567271678158897e-118
1862	1.0365427128910748e-118
1863	7.37428494243802e-119
1864	5.245373062286748e-119
1865	3.730410537750182e-119
1866	2.6525323154372727e-119
1867	1.885769339343798e-119
1868	1.340418197425972e-119
1869	9.52611771582531e-120
1870	6.768859225589143e-120
1871	4.808824805377042e-120
1872	3.4157524531269904e-120
1873	2.4258157342844585e-120
1874	1.7224762395059642e-120
1875	1.2228486480534166e-120
1876	8.679930299969461e-121
1877	6.1600445808927805e-121
1878	4.3709474501066325e-121
1879	3.100926360493354e-121
1880	2.199538071239334e-121
1881	1.5598962064969996e-121
1882	1.106073871593535e-121
1883	7.841457671228827e-122
1884	5.558194426365771e-122
1885	3.939081385944867e-122
1886	2.79113270668279e-122
1887	1.977380991384031e-122
1888	1.40063374643679e-122
1889	9.919349746589427e-123
1890	7.023704502208991e-123
1891	4.972487453966903e-123
1892	3.519699774520142e-123
1893	2.490932902527903e-123
1894	1.7625560925930687e-123
1895	1.2469481588935094e-123
1896	8.8201994758549e-124
1897	6.237822288998369e-124
1898	4.410747479716811e-124
1899	3.118286551020581e-124
1900	2.2041670352102166e-124
1901	1.5577496509377255e-124
1902	1.100716621507755e-124
1903	7.776391430159213e-125
1904	5.492947542569928e-125
1905	3.879337496150567e-125
1906	2.739267687999875e-125
1907	1.9339097669997935e-125
1908	1.3650947116006823e-125
1909	9.634168340828931e-126
1910	6.798147286034707e-126
1911	4.796139702039258e-126
1912	3.383124806108587e-126
1913	2.3859930673006116e-126
1914	1.6824622240918353e-126
1915	1.1861687445753783e-126
1916	8.36127800887639e-127
1917	5.892829936463998e-127
1918	4.152410031165907e-127
1919	2.9255104792688573e-127
1920	2.060763771009864e-127
1921	1.4513759166048421e-127
1922	1.0220138613909782e-127
1923	7.195464832481308e-128
1924	5.06507804766019e-128
1925	3.56482873206871e-128
1926	2.5085136063856647e-128
1927	1.764897707724842e-128
1928	1.2415034373823604e-128
1929	8.73175709195047e-129
1930	6.14017458188324e-129
1931	4.3170310331069476e-129
1932	3.0346948069729255e-129
1933	2.13289901998902e-129
1934	1.498825290702131e-129
1935	1.0530698958230734e-129
1936	7.397566405876231e-130
1937	5.195723830978185e-130
1938	3.64862121944394e-130
1939	2.561751838532429e-130
1940	1.7983363057584542e-130
1941	1.2622063722862198e-130
1942	8.85758742274966e-131
1943	6.214785893594434e-131
1944	4.3597597942033524e-131
1945	3.0579095937149233e-131
1946	2.1444327521319232e-131
1947	1.503577971417144e-131
1948	1.0540597538883791e-131
1949	7.388057802981427e-132
1950	5.1775122571967435e-132
1951	3.6277538053432676e-132
1952	2.541442674831487e-132
1953	1.7801175943897453e-132
1954	1.2466454365245105e-132
1955	8.72897231913653e-133
1956	6.1109567248212e-133
1957	4.277413629000701e-133
1958	2.9934999798248488e-133
1959	2.094610429233363e-133
1960	1.4653901779072792e-133
1961	1.0250128850925201e-133
1962	7.168551809574907e-134
1963	5.012560277312967e-134
1964	3.5044017233120065e-134
1965	2.449594964724355e-134
1966	1.7119883910027146e-134
1967	1.1962818412097184e-134
1968	8.357807936560271e-135
1969	5.838179790041768e-135
1970	4.077451149015611e-135
1971	2.847254655001924e-135
1972	1.987879802772983e-135
1973	1.3876508817239913e-135
1974	9.684932908764403e-136
1975	6.758329215717687e-136
1976	4.715290105369047e-136
1977	3.289302833719035e-136
1978	2.2941704882478746e-136
1979	1.5998303331553843e-136
1980	1.1154461113249452e-136
1981	7.775882867282564e-137
1982	5.419725559853241e-137
1983	3.776864211712044e-137
1984	2.6315520022173854e-137
1985	1.833238934387056e-137
1986	1.2768878021155725e-137
1987	8.892276834465726e-138
1988	6.191555947934472e-138
1989	4.310356975333216e-138
1990	3.0002214172703804e-138
1991	2.0879496674422428e-138
1992	1.4528253656733265e-138
1993	1.0107261276270091e-138
